oo,op,n,t
1,add,970,3.886222839355469e-05
0,sub,970,3.62396240234375e-05
1,sub,970,4.38690185546875e-05
0,add,971,3.2901763916015625e-05
1,add,971,4.00543212890625e-05
0,sub,971,3.504753112792969e-05
1,sub,971,4.410743713378906e-05
0,add,972,3.2901763916015625e-05
1,add,972,4.00543212890625e-05
0,sub,972,3.600120544433594e-05
1,sub,972,4.291534423828125e-05
0,add,973,3.409385681152344e-05
1,add,973,4.1961669921875e-05
0,sub,973,3.62396240234375e-05
1,sub,973,4.291534423828125e-05
0,add,974,3.2901763916015625e-05
1,add,974,4.00543212890625e-05
0,sub,974,3.4809112548828125e-05
1,sub,974,4.291534423828125e-05
0,add,975,3.409385681152344e-05
1,add,975,3.910064697265625e-05
0,sub,975,3.600120544433594e-05
1,sub,975,4.38690185546875e-05
0,add,976,3.2901763916015625e-05
1,add,976,4.00543212890625e-05
0,sub,976,3.600120544433594e-05
1,sub,976,4.291534423828125e-05
0,add,977,3.2901763916015625e-05
1,add,977,3.981590270996094e-05
0,sub,977,3.62396240234375e-05
1,sub,977,4.38690185546875e-05
0,add,978,3.314018249511719e-05
1,add,978,3.886222839355469e-05
0,sub,978,3.504753112792969e-05
1,sub,978,4.410743713378906e-05
0,add,979,3.314018249511719e-05
1,add,979,4.00543212890625e-05
0,sub,979,3.600120544433594e-05
1,sub,979,4.291534423828125e-05
0,add,980,3.2901763916015625e-05
1,add,980,3.910064697265625e-05
0,sub,980,3.600120544433594e-05
1,sub,980,4.363059997558594e-05
0,add,981,3.2901763916015625e-05
1,add,981,4.00543212890625e-05
0,sub,981,3.5762786865234375e-05
1,sub,981,4.38690185546875e-05
0,add,982,3.314018249511719e-05
1,add,982,4.00543212890625e-05
0,sub,982,3.600120544433594e-05
1,sub,982,4.410743713378906e-05
0,add,983,3.409385681152344e-05
1,add,983,3.981590270996094e-05
0,sub,983,3.504753112792969e-05
1,sub,983,4.38690185546875e-05
0,add,984,3.314018249511719e-05
1,add,984,3.981590270996094e-05
0,sub,984,3.528594970703125e-05
1,sub,984,4.291534423828125e-05
0,add,985,3.3855438232421875e-05
1,add,985,4.00543212890625e-05
0,sub,985,3.62396240234375e-05
1,sub,985,6.771087646484375e-05
0,add,986,3.314018249511719e-05
1,add,986,4.00543212890625e-05
0,sub,986,3.5762786865234375e-05
1,sub,986,4.410743713378906e-05
0,add,987,3.314018249511719e-05
1,add,987,4.00543212890625e-05
0,sub,987,3.5762786865234375e-05
1,sub,987,4.410743713378906e-05
0,add,988,3.3855438232421875e-05
1,add,988,4.1961669921875e-05
0,sub,988,3.790855407714844e-05
1,sub,988,4.506111145019531e-05
0,add,989,3.600120544433594e-05
1,add,989,4.100799560546875e-05
0,sub,989,3.5762786865234375e-05
1,sub,989,4.506111145019531e-05
0,add,990,3.409385681152344e-05
1,add,990,3.981590270996094e-05
0,sub,990,3.5762786865234375e-05
1,sub,990,4.506111145019531e-05
0,add,991,3.2901763916015625e-05
1,add,991,3.981590270996094e-05
0,sub,991,3.5762786865234375e-05
1,sub,991,4.410743713378906e-05
0,add,992,3.314018249511719e-05
1,add,992,3.981590270996094e-05
0,sub,992,3.600120544433594e-05
1,sub,992,4.506111145019531e-05
0,add,993,3.600120544433594e-05
1,add,993,4.00543212890625e-05
0,sub,993,3.6716461181640625e-05
1,sub,993,4.506111145019531e-05
0,add,994,3.314018249511719e-05
1,add,994,4.029273986816406e-05
0,sub,994,3.600120544433594e-05
1,sub,994,4.38690185546875e-05
0,add,995,3.409385681152344e-05
1,add,995,3.981590270996094e-05
0,sub,995,3.981590270996094e-05
1,sub,995,4.601478576660156e-05
0,add,996,3.2901763916015625e-05
1,add,996,4.00543212890625e-05
0,sub,996,3.790855407714844e-05
1,sub,996,4.9114227294921875e-05
0,add,997,3.3855438232421875e-05
1,add,997,4.124641418457031e-05
0,sub,997,3.6716461181640625e-05
1,sub,997,4.506111145019531e-05
0,add,998,5.698204040527344e-05
1,add,998,4.00543212890625e-05
0,sub,998,3.5762786865234375e-05
1,sub,998,4.506111145019531e-05
0,add,999,3.409385681152344e-05
1,add,999,5.984306335449219e-05
0,sub,999,3.719329833984375e-05
1,sub,999,4.506111145019531e-05
0,add,1000,3.3855438232421875e-05
1,add,1000,4.00543212890625e-05
0,sub,1000,3.5762786865234375e-05
1,sub,1000,4.506111145019531e-05
